product_id,product_name,primary_category,discounted_price_value,actual_price_value,discount_rate,rating_value,price_competitiveness_index,discount_effectiveness_score,pricing_signal
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home&Kitchen,229.0,499.0,0.54,3.5,0.134508843011425,0.4675903018307769,Likely overpriced relative to customer value.
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics,571.0,999.0,0.43,4.3,0.13809555877949117,0.4574468085106383,No urgent price intervention.
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,569.0,1000.0,0.43,4.4,0.1385820094835964,0.4680851063829788,No urgent price intervention.
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,569.0,1000.0,0.43,4.4,0.1385820094835964,0.4680851063829788,No urgent price intervention.
B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",Home&Kitchen,219.0,249.0,0.12,4.0,0.1406644827168981,0.11875309252845126,No urgent price intervention.
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen,215.0,1499.0,0.86,3.9,0.14328707154025314,0.8297872340425533,Likely overpriced relative to customer value.
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics,549.0,549.0,0.0,4.5,0.1436414512330329,0.0,No urgent price intervention.
B07YNTJ8ZM,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)",Electronics,549.0,999.0,0.45,3.9,0.1436414512330329,0.43419099455714993,Likely overpriced relative to customer value.
B0BCKWZ884,Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),Electronics,547.0,2999.0,0.82,4.3,0.14416774416821193,0.8723404255319149,"Discount is working, validate margin tolerance."
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,539.0,1599.0,0.66,3.8,0.1463119728985518,0.6204849084611579,Likely overpriced relative to customer value.
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen,210.0,699.0,0.7,3.7,0.14670580339926956,0.640771895101435,Likely overpriced relative to customer value.
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,529.0,1499.0,0.65,4.1,0.14908345946635876,0.6593270658090055,No urgent price intervention.
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen,200.0,230.0,0.13,4.4,0.15405607689615483,0.14151410192973776,No urgent price intervention.
B01LWYDEQ7,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",Home&Kitchen,199.0,495.0,0.6,4.1,0.1548317338983387,0.6086095992083126,No urgent price intervention.
B08VGM3YMF,"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",Home&Kitchen,199.0,499.0,0.6,4.1,0.1548317338983387,0.6086095992083126,No urgent price intervention.
B01MRARGBW,Eco Crystal J 5 inch Cartridge (Pack of 2),Home&Kitchen,199.0,400.0,0.5,4.1,0.1548317338983387,0.5071746660069273,No urgent price intervention.
B083J64CBB,"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",Home&Kitchen,199.0,499.0,0.6,4.0,0.1548317338983387,0.5937654626422563,No urgent price intervention.
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen,199.0,1999.0,0.9,3.7,0.1548317338983387,0.8238495794161307,Likely overpriced relative to customer value.
B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&Kitchen,199.0,399.0,0.5,3.7,0.1548317338983387,0.4576942107867393,Likely overpriced relative to customer value.
B0BMFD94VD,"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen,199.0,499.0,0.6,3.3,0.1548317338983387,0.4898565066798614,Likely overpriced relative to customer value.
B0B3JSWG81,NGI Store 2 Pieces Pet Hair Removers for Your Laundry Catcher Lint Remover for Washing Machine Lint Remover Reusable Portable Silica Gel Clothes Washer Dryer Floating Ball,Home&Kitchen,199.0,999.0,0.8,3.1,0.1548317338983387,0.6135576447303317,Likely overpriced relative to customer value.
B0BBLHTRM9,IONIX Tap filter Multilayer | Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,199.0,699.0,0.72,2.9,0.1548317338983387,0.516575952498763,Likely overpriced relative to customer value.
B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey",Electronics,499.0,900.0,0.45,4.4,0.15806440892556484,0.4898565066798615,No urgent price intervention.
B01F25X6RQ,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),Electronics,499.0,499.0,0.0,4.2,0.15806440892556484,0.0,No urgent price intervention.
B085CZ3SR1,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),Electronics,499.0,599.0,0.17,4.2,0.15806440892556484,0.17664522513607128,No urgent price intervention.
B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",Electronics,499.0,1899.0,0.74,4.1,0.15806440892556484,0.7506185056902523,No urgent price intervention.
B09RFB2SJQ,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics,499.0,1899.0,0.74,4.1,0.15806440892556484,0.7506185056902523,No urgent price intervention.
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)",Electronics,499.0,999.0,0.5,3.9,0.15806440892556484,0.48243443839683325,Likely overpriced relative to customer value.
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,499.0,799.0,0.38,3.9,0.15806440892556484,0.36665017318159326,Likely overpriced relative to customer value.
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,499.0,1299.0,0.62,3.9,0.15806440892556484,0.5982187036120733,Likely overpriced relative to customer value.
B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant,Electronics,499.0,899.0,0.44,3.7,0.15806440892556484,0.4027709054923306,Likely overpriced relative to customer value.
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",Electronics,499.0,1999.0,0.75,3.7,0.15806440892556484,0.6865413161801089,Likely overpriced relative to customer value.
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,499.0,1499.0,0.67,3.6,0.15806440892556484,0.5967342899554677,Likely overpriced relative to customer value.
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen,193.0,399.0,0.52,3.6,0.1596544717357514,0.46313706086095996,Likely overpriced relative to customer value.
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,489.0,1200.0,0.59,4.4,0.16130293807615792,0.6422563087580406,No urgent price intervention.
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,489.0,1999.0,0.76,4.0,0.16130293807615792,0.752102919346858,No urgent price intervention.
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Home&Kitchen,191.0,225.0,0.15,4.4,0.16132938417841305,0.1632855022266205,No urgent price intervention.
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,69.0,299.0,0.77,4.3,0.16146380530400284,0.8191489361702128,"Discount is working, validate margin tolerance."
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,486.0,1999.0,0.76,4.2,0.1623004850182233,0.789708065314201,"Discount is working, validate margin tolerance."
B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,189.0,299.0,0.37,4.2,0.16303974450345907,0.384463137060861,No urgent price intervention.
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics,479.0,599.0,0.2,4.3,0.16467668765057533,0.2127659574468085,No urgent price intervention.
B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics,474.0,1799.0,0.74,4.3,0.16641694455130332,0.7872340425531915,"Discount is working, validate margin tolerance."
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,185.0,599.0,0.69,3.9,0.16657140744490545,0.6657595249876299,Likely overpriced relative to customer value.
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home&Kitchen,184.0,450.0,0.59,4.2,0.16747831545568448,0.6130628401781296,No urgent price intervention.
B00GG59HU2,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",Electronics,467.0,599.0,0.22,4.4,0.1689159087432266,0.23948540326571008,No urgent price intervention.
B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,Home&Kitchen,179.0,799.0,0.78,3.6,0.17216485126557612,0.6947055912914399,Likely overpriced relative to customer value.
B09XB1R2F3,"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",Home&Kitchen,179.0,799.0,0.78,3.5,0.17216485126557612,0.6754082137555666,Likely overpriced relative to customer value.
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),Electronics,455.0,1490.0,0.69,4.1,0.17337873710230342,0.6999010390895596,No urgent price intervention.
B08VGFX2B6,"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen,177.0,199.0,0.11,4.1,0.1741136028791808,0.111578426521524,No urgent price intervention.
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,449.0,800.0,0.44,4.4,0.1756996066387053,0.47897080653142016,No urgent price intervention.
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),Electronics,449.0,1290.0,0.65,4.1,0.1756996066387053,0.6593270658090055,No urgent price intervention.
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)",Electronics,439.0,758.0,0.42,4.2,0.179708701699688,0.4364176150420584,No urgent price intervention.
B07CD2BN46,Xiaomi Mi Wired in Ear Earphones with Mic Basic with Ultra Deep Bass & Aluminum Alloy Sound Chamber (Black),Electronics,429.0,599.0,0.28,4.1,0.1839047009593179,0.28401781296387923,No urgent price intervention.
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,199.0,0.7,4.0,0.1888813429044162,0.6927263730826323,No urgent price intervention.
B09NJN8L25,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)",Computers&Accessories,59.0,199.0,0.7,4.0,0.1888813429044162,0.6927263730826323,No urgent price intervention.
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,199.0,0.7,4.0,0.1888813429044162,0.6927263730826323,No urgent price intervention.
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,199.0,0.7,4.0,0.1888813429044162,0.6927263730826323,No urgent price intervention.
B08TDJNM3G,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - Set of 2 Pieces",Computers&Accessories,59.0,59.0,0.0,3.8,0.1888813429044162,0.0,Likely overpriced relative to customer value.
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,416.0,599.0,0.31,4.2,0.18966108744362273,0.3221177634834241,No urgent price intervention.
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,161.0,300.0,0.46,2.6,0.19144659859770172,0.2958931222167244,Likely overpriced relative to customer value.
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories,57.89,199.0,0.71,4.0,0.19250875559195404,0.70262246412667,No urgent price intervention.
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen,160.0,299.0,0.46,4.6,0.19264501275480256,0.5235032162295894,No urgent price intervention.
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Electronics,399.0,1999.0,0.8,4.5,0.19775465340275808,0.8906481939633846,"Discount is working, validate margin tolerance."
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,Electronics,399.0,795.0,0.5,4.4,0.19775465340275808,0.5442850074220683,No urgent price intervention.
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,399.0,799.0,0.5,4.3,0.19775465340275808,0.5319148936170213,No urgent price intervention.
B003B00484,Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics,399.0,499.0,0.2,4.3,0.19775465340275808,0.2127659574468085,No urgent price intervention.
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",Electronics,399.0,1290.0,0.69,4.2,0.19775465340275808,0.7169717961405244,No urgent price intervention.
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),Electronics,399.0,1290.0,0.69,4.2,0.19775465340275808,0.7169717961405244,No urgent price intervention.
B083GQGT3Z,"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)",Electronics,399.0,799.0,0.5,4.1,0.19775465340275808,0.5071746660069273,No urgent price intervention.
B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)",Electronics,399.0,999.0,0.6,4.0,0.19775465340275808,0.5937654626422563,No urgent price intervention.
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,399.0,699.0,0.43,4.0,0.19775465340275808,0.425531914893617,No urgent price intervention.
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,399.0,1999.0,0.8,4.0,0.19775465340275808,0.7916872835230085,No urgent price intervention.
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,399.0,1999.0,0.8,4.0,0.19775465340275808,0.7916872835230085,No urgent price intervention.
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,399.0,399.0,0.0,3.9,0.19775465340275808,0.0,Likely overpriced relative to customer value.
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,399.0,899.0,0.56,3.9,0.19775465340275808,0.5403265710044534,Likely overpriced relative to customer value.
B08LPJZSSW,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",Electronics,399.0,995.0,0.6,3.9,0.19775465340275808,0.5789213260761998,Likely overpriced relative to customer value.
B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,Electronics,399.0,999.0,0.6,3.6,0.19775465340275808,0.5343889163780308,Likely overpriced relative to customer value.
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),Electronics,399.0,899.0,0.56,3.4,0.19775465340275808,0.4710539336961901,Likely overpriced relative to customer value.
B08VRMK55F,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Blue)",Electronics,399.0,699.0,0.43,3.4,0.19775465340275808,0.3617021276595745,Likely overpriced relative to customer value.
B09LV13JFB,LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice),Electronics,399.0,999.0,0.6,3.3,0.19775465340275808,0.4898565066798614,Likely overpriced relative to customer value.
B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&Kitchen,149.0,300.0,0.5,4.1,0.2068892508234309,0.5071746660069273,No urgent price intervention.
B014SZPBM4,"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics,380.0,400.0,0.05,4.4,0.2076573693998178,0.054428500742206835,No urgent price intervention.
B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)",Electronics,379.0,999.0,0.62,4.2,0.20820606870308495,0.6442355269668482,No urgent price intervention.
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),Electronics,379.0,999.0,0.62,4.1,0.20820606870308495,0.6288965858485898,No urgent price intervention.
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,369.0,700.0,0.47,4.4,0.21385663063374946,0.5116279069767442,No urgent price intervention.
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,369.0,1600.0,0.77,4.0,0.21385663063374946,0.7619990103908957,No urgent price intervention.
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,369.0,1600.0,0.77,4.0,0.21385663063374946,0.7619990103908957,No urgent price intervention.
B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),Electronics,365.0,999.0,0.63,4.1,0.2162035489589241,0.6390400791687283,No urgent price intervention.
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Electronics,349.0,1499.0,0.77,4.3,0.22612919780694057,0.8191489361702128,"Discount is working, validate margin tolerance."
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,349.0,599.0,0.42,4.2,0.22612919780694057,0.4364176150420584,No urgent price intervention.
B098LCVYPW,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),Electronics,349.0,999.0,0.65,4.2,0.22612919780694057,0.6754082137555667,No urgent price intervention.
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,349.0,995.0,0.65,4.2,0.22612919780694057,0.6754082137555667,No urgent price intervention.
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),Electronics,349.0,999.0,0.65,4.1,0.22612919780694057,0.6593270658090055,No urgent price intervention.
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,349.0,1299.0,0.73,4.0,0.22612919780694057,0.7224146462147452,No urgent price intervention.
B09C635BMM,Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312A QLED 8K 4K Smart TV Remote Shockproof Protective Remote Cover (Black),Electronics,349.0,999.0,0.65,4.0,0.22612919780694057,0.6432459178624443,No urgent price intervention.
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,349.0,1299.0,0.73,4.0,0.22612919780694057,0.7224146462147452,No urgent price intervention.
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,349.0,1299.0,0.73,4.0,0.22612919780694057,0.7224146462147452,No urgent price intervention.
B09MMD1FDN,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control,Electronics,349.0,699.0,0.5,3.9,0.22612919780694057,0.48243443839683325,Likely overpriced relative to customer value.
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,349.0,999.0,0.65,3.9,0.22612919780694057,0.6271647699158833,Likely overpriced relative to customer value.
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),Electronics,349.0,1999.0,0.83,3.8,0.22612919780694057,0.7803067788223652,Likely overpriced relative to customer value.
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,349.0,999.0,0.65,3.8,0.22612919780694057,0.6110836219693221,Likely overpriced relative to customer value.
B08K4RDQ71,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (White)",Electronics,349.0,999.0,0.65,3.8,0.22612919780694057,0.6110836219693221,Likely overpriced relative to customer value.
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,349.0,999.0,0.65,3.8,0.22612919780694057,0.6110836219693221,Likely overpriced relative to customer value.
B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,Electronics,349.0,799.0,0.56,3.6,0.22612919780694057,0.4987629886194954,Likely overpriced relative to customer value.
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,339.0,1999.0,0.83,4.0,0.2328085153392526,0.8213755566551212,No urgent price intervention.
B0971DWFDT,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,337.0,699.0,0.52,4.2,0.2341919466857077,0.5403265710044534,No urgent price intervention.
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen,130.0,165.0,0.21,3.9,0.23717070797631912,0.20262246412666995,Likely overpriced relative to customer value.
